uid,lat,lon,aqi,station_name,recorded_at,etl_insert_ts,etl_update_ts
1604,25.035503,121.082761,63,"Guanyin, Taiwan (觀音)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
1649,24.747917,121.746394,57,"Yilan, Taiwan (宜蘭)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
1814,13.7054879,100.315622,87,"Highway District, Samut Sakhon, Thailand (แขวงการทางสมุทรสาคร)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
1819,12.70865,101.1659833,57,"Health Promotion Hospital Maptaput, Rayong, Thailand (โรงพยาบาลส่งเสริมสุขภาพตำบลมาบตาพุด)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
1821,12.73518333,101.13565,112,"Field Crop Research Center, Rayong, Thailand (ศูนย์วิจัยพืชไร่ระยอง)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
1823,18.2783333,99.5064666,87,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
1825,15.68623,100.110556,53,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
1826,9.126017,99.325145,42,"Regional Environmental Office 14, Surat Thani, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 14)",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
1827,7.884488,98.391283,53,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
1836,13.664087,100.543436,91,"Prabadang Rehabiltation Center, Samut Prakan, Thailand (ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ สมุทรปราการ)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
1852,7.020434,100.484088,72,"Hat Yai Municipality, Songkhla, Thailand (เทศบาลนครหาดใหญ่)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
1854,14.979537,102.098335,63,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
1865,6.426853,101.823388,59,"City Hall, Narathiwat, Thailand (ศาลากลางจังหวัดนราธิวาส)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
1874,40.814189,140.733963,53,"Kanazawa, Aomori, Aomori, Japan (甲田小学校青森市)",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
1876,40.5305227,141.4692032,38,"Kawaragi, Hachinohe, Aomori, Japan (根岸小学校八戸市)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
1878,39.6444335,141.949893,34,"Yokomachi, Miyako, Iwate, Japan (横町宮古市)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
1897,38.110582,140.0344325,68,"Koyacho, Nagai, Yamagata, Japan (長井高野長井市)",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
1918,36.2323354,137.9588331,59,"Nagisa, Matsumoto, Nagano, Japan (松本渚交差点松本市)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
1960,35.0038257,135.7485674,59,"Nishikiomiyacho, Kyoto Prefecture, Japan (自排大宮京都市中京区)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
1989,34.4865888,135.5130716,61,"Wakamatsudai, Osaka Prefecture, Japan (若松台堺市南区)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2083,33.981041,133.5499921,85,"Mishimamiyagawa, Shikokuchuo, Ehime, Japan (伊予三島四国中央市)",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
2127,37.0436918,136.9534987,17,"Kojimamachi, Nanao, Ishikawa, Japan (七尾七尾市)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
2194,34.466073,136.8477978,61,"Arashimacho, Toba, Mie, Japan (鳥羽高校鳥羽市)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
2211,34.1711199,130.9337175,76,"Toyouracho Oaza Kogushi, Shimonoseki, Yamaguchi, Japan (豊浦局下関市)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2221,35.001867,135.8649958,53,"Otowadai, Otsu, Shiga, Japan (逢坂大津市)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
2267,32.6963741,128.841093,57,"Fukuecho, Goto, Nagasaki, Japan (五島五島市)",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
2270,42.6836392,141.6914783,25,"Numanohata, Tomakomai, Hokkaido Prefecture, Japan (沼ノ端公園苫小牧市)",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
2391,35.4376044,133.3415547,57,"Higashifukubara, Yonago, Tottori, Japan (米子保健所米子市)",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
2450,37.1030215,138.2436183,50,"Honcho, Joetsu, Niigata, Japan (深谷上越市)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2475,35.2046731,132.4994755,61,"Nagahisacho Nagahisa, Oda, Shimane, Japan (大田一般環境大気測定局大田市)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2481,24.3403337,124.1872098,17,"Maezato, Ishigaki, Okinawa, Japan (石垣石垣市)",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
2483,26.5934217,127.9877767,61,"Onaka, Nago, Okinawa, Japan (名護名護市)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2485,26.356543,127.9724141,55,"Yonashirotobaru, Uruma, Okinawa, Japan (与那城うるま市)",2023-08-22T03:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
2486,24.8035377,125.2879675,17,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.839347
2519,35.5307047,140.2577594,57,"Ojicho, Chiba, Japan (土気千葉市緑区)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
2525,34.9818894,137.1630465,55,"Kamodacho, Okazaki, Aichi, Japan (鴨田岡崎市)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.839347,2023-08-21 13:51:39.839347
2542,34.6795362,138.945316,85,"Higashihongo, Shimoda, Shizuoka, Japan (下田市役所下田市)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2576,47.863943,106.779094,57,"Nisekh, Ulaanbaatar (Нисэх)",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2587,2.258519,102.172683,65,"Bukit Rambai, Melaka, Malaysia",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2588,2.821692,101.811486,73,"Nilai, Negeri Sembilan, Malaysia",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2592,3.819217,103.29655,48,"Indera Mahkota, Kuantan, Pahang, Malaysia",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2595,4.89885,100.679106,52,"Kg. Air Putih, Taiping, Perak, Malaysia",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2597,4.200344,100.663358,52,"Seri Manjung, Perak, Malaysia",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2605,5.864467,118.091089,51,"Sandakan, Sabah, Malaysia",2023-08-22T02:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2606,4.249786,117.935864,54,"Tawau, Sabah, Malaysia",2023-08-22T02:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2607,3.177084,113.041091,60,"Bintulu, Sarawak, Malaysia",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2610,1.562229,110.388958,69,"Kuching, Sarawak, Malaysia",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2611,4.758891,115.013667,36,"Limbang, Sarawak, Malaysia",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2613,1.454853,110.491505,64,"Samarahan, Sarawak, Malaysia",2023-08-22T02:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2616,1.219656,111.464792,64,"Sri Aman, Sarawak, Malaysia",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2621,3.104717,101.556222,65,"Shah Alam, Selangor, Malaysia",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2622,4.262121,103.425778,61,"Kemaman, Terengganu, Malaysia",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2623,5.308094,103.120392,63,"Kuala Terengganu, Terengganu, Malaysia",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2627,5.298107,115.232106,42,"Labuan, Wilayah Persekutuan, Malaysia",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2642,58.14888,7.99183,29,"Stener Heyerdahl, Kristiansand, Norway",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2643,61.11295,10.46487,26,"Bankplassen, Lillehammer, Norway",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2644,61.12087,10.46563,16,"Lillehammer barnehage, Lillehammer, Norway",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2649,59.91126,10.70398,28,"Hjortnes, Oslo, Norway",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2658,58.96165,5.7314,32,"Valand, Stavanger, Norway",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2660,69.65625,18.96372,33,"Hansjordnesbukta, Tromso, Norway",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2666,62.47217,6.15682,-,"Grimmerhaugen, Alesund, Norway",2023-08-21T16:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2678,54.367777777778,18.701111111111,52,"Gdansk Stogi, Gdansk, Poland",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2697,47.049444444444,6.9791666666667,44,"Chaumont, Switzerland",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2724,48.984386388889,14.465683888889,85,"Ceske Budejovice, Jihocesky, Czech Republic",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2729,49.411231944444,14.676388611111,157,"Tabor, Jihocesky, Czech Republic",2023-08-22T03:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2772,49.159153055556,15.439047777778,76,"Kostelni Myslova, Vysocina, Czech Republic",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2773,49.573394722222,15.080278333333,152,"Kosetice, Vysocina, Czech Republic",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2785,48.842956666667,16.060127222222,66,"Znojmo, Jihomoravsky, Czech Republic",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2800,49.8391875,18.263689166667,81,"Ostrava-Fifejdy, Moravskoslezsky, Czech Republic",2023-08-19T00:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2832,48.045111111111,14.772277777778,55,"Gimpersdorf, Austria",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2938,34.7101705,32.5730657,65,"Paphos Traffic, Cyprus (Πάφος - Κυκλοφοριακός Σταθμός)",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
2941,34.9159141,33.6274981,64,"Larnaca Traffic, Cyprus (Λάρνακα - Κυκλοφοριακός Σταθμός)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
2945,34.7333333,33.3333333,97,"Zygi Industrial Station, Cyprus (Ζύγι - Βιομηχανικός Σταθμός)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
2979,31.24897,35.21597,88,"Wipe Eastern, Northern Negev, Israel (ישראל,נגב מזרחי, צפון הנגב)",2023-08-22T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
3004,50.616718403998,3.4576244275226,125,"Havinnes, Belgium",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
3017,51.230857612952,5.0533032917718,85,"Hoevenen, Belgium",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
3088,48.8386,2.41278,50,"Boulevard Peripherique Est, Paris",2023-08-22T02:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3094,48.8056,3.08444,49,"Rd934 Coulommiers, Paris",2023-08-19T01:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
3121,48.783,20.987,76,"Kojsovska Hola, Slovakia",2023-08-19T02:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
3126,48.9340188,21.91053,95,"Nam. slobody, Humenne, Slovakia",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3131,48.8856779,21.690072,164,"M.R.Stefanika, Vranov nad Top., Slovakia",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
3146,48.38618,-4.4866,30,"Ecole Jean Macé, Brest, France",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
3149,47.7422099,-3.3946224,56,"Bois Bissonnet, Lorient, France",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3151,-22.235411111111,166.43382777778,-,"Logicoop, New Caledonia",2023-08-21T07:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
3164,53.80489,-3.007175,23,"Blackpool Marton, United Kingdom",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3170,51.638094,-2.678731,63,"Chepstow A48, United Kingdom",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
3181,53.74878,-0.341222,22,"Hull Freetown, United Kingdom",2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-21 13:51:39.840891
3198,54.97825,-1.610528,42,"Newcastle Centre, United Kingdom",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3199,52.614193,1.301976,34,"Norwich Lakenfields, United Kingdom",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3202,50.37167,-4.142361,22,"Plymouth Centre, United Kingdom",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3203,51.58395,-3.770822,54,"Port Talbot Margam, United Kingdom",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3207,51.45617,0.634889,106,"Rochester Stoke, United Kingdom",2023-08-19T02:00:00+09:00,2023-08-18 14:31:07.740712,2023-08-18 14:31:07.740712
3209,50.411463,-4.227678,61,"Saltash Callington Road, United Kingdom",2023-08-19T01:00:00+09:00,2023-08-18 14:31:07.744503,2023-08-18 14:31:07.744503
3216,50.916932,-0.449548,28,"Storrington Roadside, United Kingdom",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3221,53.37287,-3.022722,26,"Wirral Tranmere, United Kingdom",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745166,2023-08-18 14:31:07.745166
3237,-37.98576,145.1987,29,Dandenong,2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.745166,2023-08-18 14:31:07.745166
3243,-37.7064552,144.5669,22,Melton,2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.745166,2023-08-18 14:31:07.745166
3269,-32.79679,151.661,32,Beresfield Lower Hunter,2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.745166,2023-08-18 14:31:07.745166
3274,-35.104407,147.360512,15,Wagga Wagga Nth South-west Slopes,2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745166,2023-08-18 14:31:07.745166
3277,-40.85,145.133,9,Smithton,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.745166,2023-08-21 13:51:39.840891
3282,-41.523,146.658,9,Deloraine,2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.745166,2023-08-18 14:31:07.745166
3284,-41.503,147.067,17,Hadspen,2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745166,2023-08-18 14:31:07.745166
3297,-42.684,146.936,13,Gretna,2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3298,-42.776,147.054,21,New Norfolk,2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3301,-43.03,147.05,55,Huonville,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-21 13:51:39.840891
3302,-43.17,146.925,61,Geeveston,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-21 13:51:39.840891
3316,-36.735998,-73.118693,34,"Nueva Libertad, Chile",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3317,55.6750137,12.5693995,54,"H.C.Andersens Boulevard, Copenhagen, Denmark",2023-08-22T03:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-21 13:51:39.840891
3321,55.6848552,21.1840107,27,"Klaipėda Šilutės Pl., Lithuania",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3322,54.9142482,24.0221896,29,"Kaunas Petrašiūnai, Lithuania",2023-08-22T04:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3323,54.8878169,23.845993,59,"Kaunas Noreikiskes, Lithuania",2023-08-19T02:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3388,37.2868166,136.9293366,21,"Miimachi Sue, Wajima, Ishikawa, Japan (輪島輪島市)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3393,51.399089,21.147484,54,"Tochtermana, Radom, Mazowieckie, Poland",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3400,50.020169,21.004167,110,"Tarnów, Małopolska, Poland",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3404,49.619281,20.714403,127,"Nowy Sącz, Małopolska, Poland",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3415,40.5546,110.0377,57,"Dōng hé hóng lóngwān, Baotou (包头东河鸿龙湾)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3417,39.8261,109.9486,50,"Bayīnmèngkè forest office, Eerduosi (鄂尔多斯巴音孟克林场办事处)",2023-08-19T04:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3422,24.9117,118.5819,57,"Tushan Street, Quanzhou (泉州涂山街)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3440,40.1269,113.2661,79,"Ānjiāxiǎo village, Datong (大同安家小村)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3445,36.0875,111.5025,154,"Municipal party committee, Linfen (临汾市委)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3459,34.5004,109.5049,80,"Daily newspaper office, Weinan (渭南日报社)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3476,40.0005,124.354707,25,Dandong (丹东),2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-21 13:51:39.840891
3478,40.711052,120.836932,151,Huludao (葫芦岛),2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3515,36.1855,113.0844444,124,"No.8 middle school, Changzhi (长治长治八中)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3518,35.4883,112.8564,132,"City EPA, Jincheng (晋城市环保局)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3525,39.3673,112.4279,76,"No.2 middle school, Shuozhou (朔州市二中)",2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-21 13:51:39.840891
3533,35.0308,110.9678,65,"Regional Technical School, Yuncheng (运城地区技校)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3540,37.5136,111.1297,78,"Water Company, Luliang (吕梁自来水公司)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3571,42.474671,-70.971358,59,Lynn Water Treatment Plant,2023-08-22T04:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-21 13:51:39.840891
3579,24.3898,109.4883,68,"Liudong Primary School, Liuzhou (柳州柳东小学)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
3581,25.2697,110.2819,68,"Monitoring station, Guilin (桂林监测站)",2023-08-19T03:00:00+09:00,2023-08-18 14:31:07.745503,2023-08-18 14:31:07.745503
3583,25.2178,110.2869,80,"No.8 middle school, Guilin (桂林八中)",2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.840891,2023-08-21 13:51:39.840891
